signal_id	pair	timestamp_utc	direction	entry_price	sl_price	tp_price	sl_pips	tp_pips	atr	m15_close_24h_ago	m15_close_12h_ago	m15_close_1h_ago	related_eur_usd_24h_change_pct	related_usd_jpy_24h_change_pct	related_gbp_usd_24h_change_pct	day_of_week	hour_utc	is_tokyo_session	is_london_session	is_ny_session
GBP_JPY_02365_20260415_003000	GBP_JPY	2026-04-15T00:30:00+00:00	short	215.282	215.38936	215.06729	10.74	21.47	0.071571	215.146	215.245	215.476	0.3046	-0.3458	0.4816	2	0	1	0	0
GBP_JPY_02366_20260415_020000	GBP_JPY	2026-04-15T02:00:00+00:00	long	215.564	215.44411	215.80379	11.99	23.98	0.079929	215.3	215.438	215.45	0.2694	-0.2644	0.4388	2	2	1	0	0
GBP_JPY_02367_20260415_110000	GBP_JPY	2026-04-15T11:00:00+00:00	short	215.328	215.50039	214.98321	17.24	34.48	0.114929	215.234	215.497	215.586	0.0569	-0.1811	0.1958	2	11	0	1	0
GBP_JPY_02368_20260415_151500	GBP_JPY	2026-04-15T15:15:00+00:00	long	215.624	215.46907	215.93386	15.49	30.99	0.103286	215.644	215.572	215.342	-0.1389	0.2482	-0.2348	2	15	0	1	1
GBP_JPY_02369_20260416_054500	GBP_JPY	2026-04-16T05:45:00+00:00	short	215.351	215.49157	215.06986	14.06	28.11	0.093714	215.649	215.718	215.402	0.2852	-0.332	0.1954	3	5	1	0	0
GBP_JPY_02370_20260416_090000	GBP_JPY	2026-04-16T09:00:00+00:00	long	215.713	215.52968	216.07964	18.33	36.66	0.122214	215.608	215.858	215.446	0.1612	-0.1471	0.1195	3	9	0	1	0
GBP_JPY_02371_20260416_121500	GBP_JPY	2026-04-16T12:15:00+00:00	short	215.311	215.47	214.993	15.9	31.8	0.106	215.3	215.476	215.524	-0.017	0.0881	-0.135	3	12	0	1	0
GBP_JPY_02372_20260416_164500	GBP_JPY	2026-04-16T16:45:00+00:00	long	215.605	215.44707	215.92086	15.79	31.59	0.105286	215.593	215.402	215.542	-0.1315	0.1214	-0.1165	3	16	0	0	1
GBP_JPY_02373_20260416_171500	GBP_JPY	2026-04-16T17:15:00+00:00	short	215.206	215.39811	214.82179	19.21	38.42	0.128071	215.765	215.5	215.454	-0.2111	0.1717	-0.3427	3	17	0	0	1
GBP_JPY_02374_20260416_231500	GBP_JPY	2026-04-16T23:15:00+00:00	short	215.273	215.37864	215.06171	10.56	21.13	0.070429	215.608	215.524	215.333	-0.1805	0.095	-0.2338	3	23	0	0	0
GBP_JPY_02375_20260417_033000	GBP_JPY	2026-04-17T03:30:00+00:00	long	215.366	215.23668	215.62464	12.93	25.86	0.086214	215.463	215.5	215.326	-0.2405	0.3774	-0.3919	4	3	1	0	0
GBP_JPY_02376_20260417_071500	GBP_JPY	2026-04-17T07:15:00+00:00	long	215.597	215.48664	215.81771	11.04	22.07	0.073571	215.491	215.365	215.487	-0.2269	0.4757	-0.3992	4	7	1	1	0
GBP_JPY_02377_20260417_094500	GBP_JPY	2026-04-17T09:45:00+00:00	short	215.277	215.40943	215.01214	13.24	26.49	0.088286	215.566	215.433	215.599	-0.2406	0.3873	-0.5201	4	9	0	1	0
GBP_JPY_02378_20260417_124500	GBP_JPY	2026-04-17T12:45:00+00:00	short	215.202	215.38414	214.83771	18.21	36.43	0.121429	215.311	215.127	215.326	0.1172	0.0044	-0.0539	4	12	0	1	0
GBP_JPY_02379_20260417_160000	GBP_JPY	2026-04-17T16:00:00+00:00	short	215.093	215.27214	214.73471	17.91	35.83	0.119429	215.486	215.346	215.357	0.5207	-0.6457	0.2378	4	16	0	0	1
GBP_JPY_02380_20260417_163000	GBP_JPY	2026-04-17T16:30:00+00:00	short	214.758	214.98996	214.29407	23.2	46.39	0.154643	215.517	215.388	215.28	0.5207	-0.6457	0.2378	4	16	0	0	1
GBP_JPY_02381_20260417_173000	GBP_JPY	2026-04-17T17:30:00+00:00	short	214.07	214.38361	213.44279	31.36	62.72	0.209071	215.304	215.439	214.753	0.3568	-0.886	0.352	4	17	0	0	1
GBP_JPY_02382_20260420_000000	GBP_JPY	2026-04-20T00:00:00+00:00	short	214.08	214.24254	213.75493	16.25	32.51	0.108357	215.205	215.367	214.399	-0.4135	-0.1446	-0.2981	0	0	1	0	0
GBP_JPY_02383_20260420_021500	GBP_JPY	2026-04-20T02:15:00+00:00	long	214.552	214.37329	214.90943	17.87	35.74	0.119143	215.306	215.314	214.354	-0.3582	-0.0308	-0.3179	0	2	1	0	0
GBP_JPY_02384_20260420_090000	GBP_JPY	2026-04-20T09:00:00+00:00	short	214.366	214.47646	214.14507	11.05	22.09	0.073643	215.436	214.366	214.556	-0.0841	-0.3369	0.0052	0	9	0	1	0
GBP_JPY_02385_20260420_103000	GBP_JPY	2026-04-20T10:30:00+00:00	long	214.713	214.55475	215.0295	15.83	31.65	0.1055	215.452	214.431	214.433	-0.1952	-0.1946	-0.1649	0	10	0	1	0
GBP_JPY_02386_20260420_124500	GBP_JPY	2026-04-20T12:45:00+00:00	long	214.836	214.61861	215.27079	21.74	43.48	0.144929	215.205	214.175	214.58	-0.2374	-0.0755	-0.0968	0	12	0	1	0
GBP_JPY_02387_20260420_213000	GBP_JPY	2026-04-20T21:30:00+00:00	long	214.973	214.83243	215.25414	14.06	28.11	0.093714	214.413	214.433	214.784	0.0042	0.2986	-0.0207	0	21	0	0	1
GBP_JPY_02388_20260421_074500	GBP_JPY	2026-04-21T07:45:00+00:00	short	214.825	214.91404	214.64693	8.9	17.81	0.059357	214.581	214.782	214.908	0.1378	0.039	0.0755	1	7	1	1	0
GBP_JPY_02389_20260421_093000	GBP_JPY	2026-04-21T09:30:00+00:00	short	214.773	214.8975	214.524	12.45	24.9	0.083	214.433	214.973	214.801	0.0816	-0.034	0.1022	1	9	0	1	0
GBP_JPY_02390_20260421_110000	GBP_JPY	2026-04-21T11:00:00+00:00	short	214.648	214.82607	214.29186	17.81	35.61	0.118714	214.639	215.001	214.754	0.0332	0.1239	0.0452	1	11	0	1	0
GBP_JPY_02391_20260421_130000	GBP_JPY	2026-04-21T13:00:00+00:00	long	215.062	214.86271	215.46057	19.93	39.86	0.132857	214.781	214.911	214.965	-0.0816	0.1787	-0.0503	1	13	0	1	1
GBP_JPY_02392_20260422_110000	GBP_JPY	2026-04-22T11:00:00+00:00	long	215.42	215.27814	215.70371	14.19	28.37	0.094571	214.65	215.202	215.171	-0.0961	0.1137	0.1866	2	11	0	1	0
GBP_JPY_02393_20260422_143000	GBP_JPY	2026-04-22T14:30:00+00:00	short	215.06	215.19768	214.78464	13.77	27.54	0.091786	215.178	215.303	215.307	-0.2745	0.1251	-0.1176	2	14	0	1	1
GBP_JPY_02394_20260422_184500	GBP_JPY	2026-04-22T18:45:00+00:00	long	215.377	215.22089	215.68921	15.61	31.22	0.104071	215.352	215.292	215.166	-0.3234	0.0621	-0.0526	2	18	0	0	1
GBP_JPY_02395_20260422_234500	GBP_JPY	2026-04-22T23:45:00+00:00	short	215.23	215.32182	215.04636	9.18	18.36	0.061214	215.213	215.587	215.439	-0.31	0.0602	-0.0518	2	23	0	0	0
GBP_JPY_02396_20260423_060000	GBP_JPY	2026-04-23T06:00:00+00:00	short	215.116	215.25239	214.84321	13.64	27.28	0.090929	215.274	215.26	215.218	-0.3655	0.0941	-0.1577	3	6	1	0	0
GBP_JPY_02397_20260423_093000	GBP_JPY	2026-04-23T09:30:00+00:00	long	215.415	215.30304	215.63893	11.2	22.39	0.074643	215.189	215.394	215.231	-0.389	0.3312	-0.1887	3	9	0	1	0
GBP_JPY_02398_20260423_113000	GBP_JPY	2026-04-23T11:30:00+00:00	long	215.589	215.43482	215.89736	15.42	30.84	0.102786	215.506	215.327	215.27	-0.4433	0.2096	-0.1781	3	11	0	1	0
GBP_JPY_02399_20260423_154500	GBP_JPY	2026-04-23T15:45:00+00:00	short	215.128	215.31882	214.74636	19.08	38.16	0.127214	215.036	215.229	215.487	-0.3036	0.0916	-0.0489	3	15	0	1	1
GBP_JPY_02400_20260423_190000	GBP_JPY	2026-04-23T19:00:00+00:00	short	215.081	215.26796	214.70707	18.7	37.39	0.124643	215.294	215.184	215.268	-0.0888	-0.0326	-0.0948	3	19	0	0	1
GBP_JPY_02401_20260424_111500	GBP_JPY	2026-04-24T11:15:00+00:00	long	215.311	215.16732	215.59836	14.37	28.74	0.095786	215.348	215.051	215.018	-0.1017	0.0182	-0.2081	4	11	0	1	0
GBP_JPY_02402_20260424_193000	GBP_JPY	2026-04-24T19:30:00+00:00	long	215.461	215.27789	215.82721	18.31	36.62	0.122071	215.1	215.02	215.329	0.147	-0.0715	0.2187	4	19	0	0	1
GBP_JPY_02403_20260427_130000	GBP_JPY	2026-04-27T13:00:00+00:00	long	215.807	215.65261	216.11579	15.44	30.88	0.102929	215.385	215.636	215.669	0.3614	-0.3138	0.5033	0	13	0	1	1
GBP_JPY_02404_20260428_001500	GBP_JPY	2026-04-28T00:15:00+00:00	short	215.635	215.72318	215.45864	8.82	17.64	0.058786	215.36	215.722	215.72	0.1119	-0.084	0.2111	1	0	1	0	0
GBP_JPY_02405_20260428_060000	GBP_JPY	2026-04-28T06:00:00+00:00	short	215.392	215.53836	215.09929	14.64	29.27	0.097571	215.708	215.827	215.709	-0.1364	-0.0955	-0.093	1	6	1	0	0
GBP_JPY_02406_20260428_093000	GBP_JPY	2026-04-28T09:30:00+00:00	short	215.121	215.28975	214.7835	16.87	33.75	0.1125	215.631	215.74	215.186	-0.3581	0.0578	-0.2298	1	9	0	1	0
GBP_JPY_02407_20260428_171500	GBP_JPY	2026-04-28T17:15:00+00:00	long	215.458	215.24425	215.8855	21.37	42.75	0.1425	215.823	215.72	215.175	-0.2991	0.314	-0.4264	1	17	0	0	1
GBP_JPY_02408_20260429_124500	GBP_JPY	2026-04-29T12:45:00+00:00	long	215.828	215.68357	216.11686	14.44	28.89	0.096286	215.27	215.573	215.694	0.0453	0.1623	0.0964	2	12	0	1	0
GBP_JPY_02409_20260429_174500	GBP_JPY	2026-04-29T17:45:00+00:00	long	216.157	215.97325	216.5245	18.38	36.75	0.1225	215.578	215.682	215.893	0.0	0.2398	0.0289	2	17	0	0	1
GBP_JPY_02410_20260430_090000	GBP_JPY	2026-04-30T09:00:00+00:00	long	216.277	216.14543	216.54014	13.16	26.31	0.087714	215.62	216.0	216.107	-0.2513	0.5969	-0.2	3	9	0	1	0
GBP_JPY_02411_20260430_103000	GBP_JPY	2026-04-30T10:30:00+00:00	long	216.583	216.43075	216.8875	15.23	30.45	0.1015	215.604	216.115	216.418	-0.2213	0.2893	-0.14	3	10	0	1	0
GBP_JPY_02412_20260430_104500	GBP_JPY	2026-04-30T10:45:00+00:00	short	215.954	216.21039	215.44121	25.64	51.28	0.170929	215.634	216.123	216.392	-0.2213	0.2893	-0.14	3	10	0	1	0
GBP_JPY_02413_20260430_113000	GBP_JPY	2026-04-30T11:30:00+00:00	short	215.416	215.75189	214.74421	33.59	67.18	0.223929	215.71	216.206	216.584	-0.1735	-0.1233	-0.1082	3	11	0	1	0
GBP_JPY_02414_20260430_130000	GBP_JPY	2026-04-30T13:00:00+00:00	short	214.871	215.31511	213.98279	44.41	88.82	0.296071	215.86	216.131	214.938	0.0478	-1.6169	0.1125	3	13	0	1	1
GBP_JPY_02415_20260430_131500	GBP_JPY	2026-04-30T13:15:00+00:00	short	213.966	214.53075	212.8365	56.48	112.95	0.3765	215.804	216.163	215.056	0.0478	-1.6169	0.1125	3	13	0	1	1
GBP_JPY_02416_20260430_133000	GBP_JPY	2026-04-30T13:30:00+00:00	short	213.097	213.77779	211.73543	68.08	136.16	0.453857	215.799	216.149	215.071	0.0478	-1.6169	0.1125	3	13	0	1	1
GBP_JPY_02417_20260430_140000	GBP_JPY	2026-04-30T14:00:00+00:00	short	212.132	212.99739	210.40121	86.54	173.08	0.576929	215.865	216.067	214.872	0.0325	-2.1721	0.0874	3	14	0	1	1
GBP_JPY_02418_20260501_010000	GBP_JPY	2026-05-01T01:00:00+00:00	long	213.113	212.92164	213.49571	19.14	38.27	0.127571	216.131	214.872	212.986	0.4581	-2.2878	0.9154	4	1	1	0	0
GBP_JPY_02419_20260501_023000	GBP_JPY	2026-05-01T02:30:00+00:00	long	213.42	213.23486	213.79029	18.51	37.03	0.123429	216.009	210.832	213.198	0.3774	-2.0031	0.8422	4	2	1	0	0
GBP_JPY_02420_20260501_024500	GBP_JPY	2026-05-01T02:45:00+00:00	long	213.535	213.33507	213.93486	19.99	39.99	0.133286	216.079	211.363	213.114	0.3774	-2.0031	0.8422	4	2	1	0	0
GBP_JPY_02421_20260501_030000	GBP_JPY	2026-05-01T03:00:00+00:00	long	213.679	213.45614	214.12471	22.29	44.57	0.148571	216.0	211.288	213.288	0.4136	-2.0032	0.8833	4	3	1	0	0
GBP_JPY_02422_20260501_093000	GBP_JPY	2026-05-01T09:30:00+00:00	short	213.528	213.7155	213.153	18.75	37.5	0.125	216.418	212.573	213.678	0.5587	-2.8934	1.022	4	9	0	1	0
GBP_JPY_02423_20260501_094500	GBP_JPY	2026-05-01T09:45:00+00:00	short	212.277	212.63325	211.5645	35.62	71.25	0.2375	216.392	212.745	213.727	0.5587	-2.8934	1.022	4	9	0	1	0
GBP_JPY_02424_20260501_150000	GBP_JPY	2026-05-01T15:00:00+00:00	long	213.359	213.14279	213.79143	21.62	43.24	0.144143	211.288	213.677	213.154	0.5542	-0.1441	0.8644	4	15	0	1	1
GBP_JPY_02425_20260501_170000	GBP_JPY	2026-05-01T17:00:00+00:00	long	213.552	213.32475	214.0065	22.72	45.45	0.1515	212.249	213.854	213.471	0.3377	-0.0268	0.2982	4	17	0	0	1
GBP_JPY_02426_20260501_231500	GBP_JPY	2026-05-01T23:15:00+00:00	short	213.105	213.23614	212.84271	13.11	26.23	0.087429	213.012	212.749	213.26	-0.0861	0.3162	-0.2147	4	23	0	0	0
GBP_JPY_02427_20260504_044500	GBP_JPY	2026-05-04T04:45:00+00:00	long	213.328	213.16289	213.65821	16.51	33.02	0.110071	213.892	213.43	213.183	-0.0511	-0.1024	-0.1632	0	4	1	0	0
GBP_JPY_02428_20260504_064500	GBP_JPY	2026-05-04T06:45:00+00:00	short	212.402	212.79318	211.61964	39.12	78.24	0.260786	213.809	213.487	213.447	0.0537	-0.6247	-0.0346	0	6	1	0	0
GBP_JPY_02429_20260504_130000	GBP_JPY	2026-05-04T13:00:00+00:00	short	212.682	212.87271	212.30057	19.07	38.14	0.127143	212.93	213.102	212.868	-0.3363	0.3308	-0.4439	0	13	0	1	1
GBP_JPY_02430_20260504_154500	GBP_JPY	2026-05-04T15:45:00+00:00	long	213.025	212.8315	213.412	19.35	38.7	0.129	213.43	213.183	212.827	-0.4117	0.3474	-0.5334	0	15	0	1	1
GBP_JPY_02431_20260504_190000	GBP_JPY	2026-05-04T19:00:00+00:00	short	212.562	212.75957	212.16686	19.76	39.51	0.131714	213.503	212.751	212.856	-0.4762	0.2077	-0.5883	0	19	0	0	1
GBP_JPY_02432_20260504_214500	GBP_JPY	2026-05-04T21:45:00+00:00	short	212.168	212.41336	211.67729	24.54	49.07	0.163571	213.248	213.113	212.759	-0.255	-0.179	-0.335	0	21	0	0	1
GBP_JPY_02433_20260505_090000	GBP_JPY	2026-05-05T09:00:00+00:00	long	212.74	212.63007	212.95986	10.99	21.99	0.073286	213.225	212.766	212.595	-0.3641	0.1905	-0.3638	1	9	0	1	0
GBP_JPY_02434_20260505_103000	GBP_JPY	2026-05-05T10:30:00+00:00	long	212.854	212.69532	213.17136	15.87	31.74	0.105786	212.82	212.652	212.758	-0.2475	0.2193	-0.2079	1	10	0	1	0
GBP_JPY_02435_20260505_120000	GBP_JPY	2026-05-05T12:00:00+00:00	long	213.288	213.04146	213.78107	24.65	49.31	0.164357	212.868	212.654	213.008	-0.2313	0.3472	-0.1232	1	12	0	1	0
GBP_JPY_02436_20260505_160000	GBP_JPY	2026-05-05T16:00:00+00:00	long	213.748	213.55471	214.13457	19.33	38.66	0.128857	212.963	212.632	213.612	-0.1477	0.4783	-0.0509	1	16	0	0	1
GBP_JPY_02437_20260505_234500	GBP_JPY	2026-05-05T23:45:00+00:00	short	213.692	213.78468	213.50664	9.27	18.54	0.061786	212.69	212.986	213.812	0.0308	0.4243	0.0621	1	23	0	0	0
GBP_JPY_02438_20260506_021500	GBP_JPY	2026-05-06T02:15:00+00:00	long	213.987	213.79961	214.36179	18.74	37.48	0.124929	212.696	213.573	213.74	0.1976	0.2971	0.2712	2	2	1	0	0
GBP_JPY_02439_20260506_071500	GBP_JPY	2026-05-06T07:15:00+00:00	short	213.003	213.24482	212.51936	24.18	48.36	0.161214	212.709	213.941	214.2	0.5078	-0.8627	0.5475	2	7	1	1	0
GBP_JPY_02440_20260506_073000	GBP_JPY	2026-05-06T07:30:00+00:00	short	211.748	212.14475	210.9545	39.67	79.35	0.2645	212.679	213.946	214.078	0.5078	-0.8627	0.5475	2	7	1	1	0
GBP_JPY_02441_20260507_000000	GBP_JPY	2026-05-07T00:00:00+00:00	short	212.366	212.51514	212.06771	14.91	29.83	0.099429	213.661	212.497	212.543	0.4832	-1.0503	0.3871	3	0	1	0	0
GBP_JPY_02442_20260507_004500	GBP_JPY	2026-05-07T00:45:00+00:00	short	212.292	212.42936	212.01729	13.74	27.47	0.091571	213.709	212.463	212.46	0.4832	-1.0503	0.3871	3	0	1	0	0
